Date,Symbol,Caetgory,Description,Daily_Returns,Positive Rtn Indicator,Negative Rtn Indicator,Last_Event_Date,EventName,Days,DaysFromEvent,Days Cumulative,T Price,Nearest Event Date,indexedRtn
10/22/98,AUDUSD,FX,AUDUSD,-0.006336132,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,0.6356,10/15/98,-0.013058527
10/23/98,AUDUSD,FX,AUDUSD,-0.0023912,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,0.6356,10/15/98,-0.015418502
12/27/00,AUDUSD,FX,AUDUSD,0.0017963,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,0.5623,1/3/01,-0.008180686
12/28/00,AUDUSD,FX,AUDUSD,0.003048234,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,0.5623,1/3/01,-0.005157389
12/29/00,AUDUSD,FX,AUDUSD,-0.008759385,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,0.5623,1/3/01,-0.013871599
1/1/01,AUDUSD,FX,AUDUSD,0.00613165,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,0.5623,1/3/01,-0.007825004
1/2/01,AUDUSD,FX,AUDUSD,0.00197168,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,0.5623,1/3/01,-0.005868753
1/3/01,AUDUSD,FX,AUDUSD,0.005903399,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,0.5623,1/3/01,0
1/4/01,AUDUSD,FX,AUDUSD,-0.010136938,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,0.5623,1/3/01,-0.010136938
1/5/01,AUDUSD,FX,AUDUSD,0.017247575,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,0.5623,1/3/01,0.006935799
1/8/01,AUDUSD,FX,AUDUSD,0.003002473,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,0.5623,1/3/01,0.009959097
1/9/01,AUDUSD,FX,AUDUSD,-0.001056524,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,0.5623,1/3/01,0.008892051
1/10/01,AUDUSD,FX,AUDUSD,-0.006874669,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,0.5623,1/3/01,0.001956251
4/11/01,AUDUSD,FX,AUDUSD,0.010185374,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,0.5038,4/18/01,-0.015680826
4/12/01,AUDUSD,FX,AUDUSD,0.015728978,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,0.5038,4/18/01,-0.000198491
4/13/01,AUDUSD,FX,AUDUSD,0.012705976,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,0.5038,4/18/01,0.012504962
4/16/01,AUDUSD,FX,AUDUSD,-0.00039208,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,0.5038,4/18/01,0.012107979
4/17/01,AUDUSD,FX,AUDUSD,0.00254952,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,0.5038,4/18/01,0.014688368
4/18/01,AUDUSD,FX,AUDUSD,-0.014475743,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,0.5038,4/18/01,0
4/19/01,AUDUSD,FX,AUDUSD,-0.000198491,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,0.5038,4/18/01,-0.000198491
4/20/01,AUDUSD,FX,AUDUSD,0.023823705,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,0.5038,4/18/01,0.023620484
4/23/01,AUDUSD,FX,AUDUSD,-0.017839829,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,0.5038,4/18/01,0.00535927
4/24/01,AUDUSD,FX,AUDUSD,0.000789733,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,0.5038,4/18/01,0.006153235
4/25/01,AUDUSD,FX,AUDUSD,-0.000591833,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,0.5038,4/18/01,0.005557761
9/10/01,AUDUSD,FX,AUDUSD,-0.017426273,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,0.5013,9/17/01,0.023538799
9/11/01,AUDUSD,FX,AUDUSD,0.000974469,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,0.5013,9/17/01,0.024536206
9/12/01,AUDUSD,FX,AUDUSD,0.015771028,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,0.5013,9/17/01,0.040694195
9/13/01,AUDUSD,FX,AUDUSD,-0.009584052,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,0.5013,9/17/01,0.030720128
9/14/01,AUDUSD,FX,AUDUSD,-0.001161215,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,0.5013,9/17/01,0.02952324
9/17/01,AUDUSD,FX,AUDUSD,-0.028676613,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,0.5013,9/17/01,0
9/18/01,AUDUSD,FX,AUDUSD,0.002593258,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,0.5013,9/17/01,0.002593258
9/19/01,AUDUSD,FX,AUDUSD,-0.010545165,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,0.5013,9/17/01,-0.007979254
9/20/01,AUDUSD,FX,AUDUSD,-0.006233662,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,0.5013,9/17/01,-0.014163176
9/21/01,AUDUSD,FX,AUDUSD,-0.00364225,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,0.5013,9/17/01,-0.01775384
9/24/01,AUDUSD,FX,AUDUSD,-0.004874086,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,0.5013,9/17/01,-0.022541392
8/10/07,AUDUSD,FX,AUDUSD,-0.00541495,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,0.7976,8/17/07,0.059302909
8/13/07,AUDUSD,FX,AUDUSD,-0.003432359,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,0.7976,8/17/07,0.055667001
8/14/07,AUDUSD,FX,AUDUSD,-0.009144893,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,0.7976,8/17/07,0.046013039
8/15/07,AUDUSD,FX,AUDUSD,-0.017379839,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,0.7976,8/17/07,0.027833501
8/16/07,AUDUSD,FX,AUDUSD,-0.035252501,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,0.7976,8/17/07,-0.008400201
8/17/07,AUDUSD,FX,AUDUSD,0.008471362,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,0.7976,8/17/07,0
8/20/07,AUDUSD,FX,AUDUSD,0.010531595,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,0.7976,8/17/07,0.010531595
8/21/07,AUDUSD,FX,AUDUSD,-0.005707196,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,0.7976,8/17/07,0.004764293
8/22/07,AUDUSD,FX,AUDUSD,0.006239082,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,0.7976,8/17/07,0.011033099
8/23/07,AUDUSD,FX,AUDUSD,0.017981151,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,0.7976,8/17/07,0.029212638
8/24/07,AUDUSD,FX,AUDUSD,0.006943598,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,0.7976,8/17/07,0.036359077
1/15/08,AUDUSD,FX,AUDUSD,-0.020791639,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,0.86825,1/22/08,0.014339188
1/16/08,AUDUSD,FX,AUDUSD,-0.001362553,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,0.86825,1/22/08,0.012957098
1/17/08,AUDUSD,FX,AUDUSD,-0.003467879,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,0.86825,1/22/08,0.009444284
1/18/08,AUDUSD,FX,AUDUSD,0.003993382,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,0.86825,1/22/08,0.013475382
1/21/08,AUDUSD,FX,AUDUSD,-0.02136485,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,0.86825,1/22/08,-0.008177368
1/22/08,AUDUSD,FX,AUDUSD,0.008244789,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,0.86825,1/22/08,0
1/23/08,AUDUSD,FX,AUDUSD,0.005413187,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,0.86825,1/22/08,0.005413187
1/24/08,AUDUSD,FX,AUDUSD,0.010252592,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,0.86825,1/22/08,0.015721278
1/25/08,AUDUSD,FX,AUDUSD,-0.001904978,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,0.86825,1/22/08,0.013786352
1/28/08,AUDUSD,FX,AUDUSD,0.009917975,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,0.86825,1/22/08,0.02384106
1/29/08,AUDUSD,FX,AUDUSD,0.000112492,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,0.86825,1/22/08,0.023956234
10/1/08,AUDUSD,FX,AUDUSD,-0.006375458,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,0.6638,10/8/08,0.185673396
10/2/08,AUDUSD,FX,AUDUSD,-0.018931453,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,0.6638,10/8/08,0.163226876
10/3/08,AUDUSD,FX,AUDUSD,0.001359839,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,0.6638,10/8/08,0.164808677
10/6/08,AUDUSD,FX,AUDUSD,-0.066270047,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,0.6638,10/8/08,0.087616752
10/7/08,AUDUSD,FX,AUDUSD,-0.022882154,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,0.6638,10/8/08,0.062729738
10/8/08,AUDUSD,FX,AUDUSD,-0.05902699,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,0.6638,10/8/08,0
10/9/08,AUDUSD,FX,AUDUSD,0.0292558,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,0.6638,10/8/08,0.0292558
10/10/08,AUDUSD,FX,AUDUSD,-0.053891865,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,0.6638,10/8/08,-0.026212715
10/13/08,AUDUSD,FX,AUDUSD,0.080167079,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,0.6638,10/8/08,0.051852968
10/14/08,AUDUSD,FX,AUDUSD,-0.002463407,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,0.6638,10/8/08,0.049261826
10/15/08,AUDUSD,FX,AUDUSD,-0.050653266,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,0.6638,10/8/08,-0.003886713
2/25/20,AUDUSD,FX,AUDUSD,-3.02916E-05,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,0.65834,3/3/20,0.002870857
2/26/20,AUDUSD,FX,AUDUSD,-0.008830256,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,0.65834,3/3/20,-0.00598475
2/27/20,AUDUSD,FX,AUDUSD,0.00377445,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,0.65834,3/3/20,-0.002232889
2/28/20,AUDUSD,FX,AUDUSD,-0.009545268,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,0.65834,3/3/20,-0.011756843
3/2/20,AUDUSD,FX,AUDUSD,0.004488165,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,0.65834,3/3/20,-0.007321445
3/3/20,AUDUSD,FX,AUDUSD,0.007375444,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,0.65834,3/3/20,0
3/4/20,AUDUSD,FX,AUDUSD,0.006607528,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,0.65834,3/3/20,0.006607528
3/5/20,AUDUSD,FX,AUDUSD,-0.001946612,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,0.65834,3/3/20,0.004648054
3/6/20,AUDUSD,FX,AUDUSD,0.004747505,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,0.65834,3/3/20,0.009417626
3/9/20,AUDUSD,FX,AUDUSD,-0.009164234,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,0.65834,3/3/20,0.000167087
3/10/20,AUDUSD,FX,AUDUSD,-0.012195307,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,0.65834,3/3/20,-0.012030258
10/7/98,EURCHF,FX,EURCHF,-0.002652798,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.6058,10/15/98,0.006744302
10/8/98,EURCHF,FX,EURCHF,-0.008511533,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.6058,10/15/98,-0.001824636
10/9/98,EURCHF,FX,EURCHF,-0.008827915,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.6058,10/15/98,-0.010636443
10/13/98,EURCHF,FX,EURCHF,0.019153784,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.6058,10/15/98,0.008313613
10/14/98,EURCHF,FX,EURCHF,-0.01607016,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.6058,10/15/98,-0.007890148
10/15/98,EURCHF,FX,EURCHF,0.007952898,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,1.6058,10/15/98,0
10/16/98,EURCHF,FX,EURCHF,-0.004844937,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.6058,10/15/98,-0.004844937
10/20/98,EURCHF,FX,EURCHF,0.001013755,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.6058,10/15/98,-0.003836094
10/21/98,EURCHF,FX,EURCHF,0.010908704,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.6058,10/15/98,0.007030763
10/22/98,EURCHF,FX,EURCHF,-0.004427707,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.6058,10/15/98,0.002571927
10/23/98,EURCHF,FX,EURCHF,-0.002049779,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.6058,10/15/98,0.000516876
12/27/00,EURCHF,FX,EURCHF,-0.004136573,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.5222,1/3/01,-0.003613191
12/28/00,EURCHF,FX,EURCHF,0.00402189,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.5222,1/3/01,0.000394166
12/29/00,EURCHF,FX,EURCHF,-0.002035724,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.5222,1/3/01,-0.00164236
1/1/01,EURCHF,FX,EURCHF,-0.001645062,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.5222,1/3/01,-0.003284719
1/2/01,EURCHF,FX,EURCHF,0.000922752,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.5222,1/3/01,-0.002364998
1/3/01,EURCHF,FX,EURCHF,0.002370605,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,1.5222,1/3/01,0
1/4/01,EURCHF,FX,EURCHF,-0.005781106,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.5222,1/3/01,-0.005781106
1/5/01,EURCHF,FX,EURCHF,0.007070173,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.5222,1/3/01,0.001248193
1/8/01,EURCHF,FX,EURCHF,-0.000196837,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.5222,1/3/01,0.00105111
1/9/01,EURCHF,FX,EURCHF,-0.000196876,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.5222,1/3/01,0.000854027
1/10/01,EURCHF,FX,EURCHF,-0.000590745,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.5222,1/3/01,0.000262778
4/11/01,EURCHF,FX,EURCHF,-0.00104712,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.5266,4/18/01,-0.00013101
4/12/01,EURCHF,FX,EURCHF,-0.00452044,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.5266,4/18/01,-0.004650858
4/13/01,EURCHF,FX,EURCHF,0.002764067,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.5266,4/18/01,-0.001899646
4/16/01,EURCHF,FX,EURCHF,-0.000721927,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.5266,4/18/01,-0.002620202
4/17/01,EURCHF,FX,EURCHF,0.000525417,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.5266,4/18/01,-0.002096161
4/18/01,EURCHF,FX,EURCHF,0.002100565,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,1.5266,4/18/01,0
4/19/01,EURCHF,FX,EURCHF,0.001768636,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.5266,4/18/01,0.001768636
4/20/01,EURCHF,FX,EURCHF,0.000980841,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.5266,4/18/01,0.002751212
4/23/01,EURCHF,FX,EURCHF,-0.001306506,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.5266,4/18/01,0.001441111
4/24/01,EURCHF,FX,EURCHF,0.000261643,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.5266,4/18/01,0.001703131
4/25/01,EURCHF,FX,EURCHF,0.002354172,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.5266,4/18/01,0.004061313
9/10/01,EURCHF,FX,EURCHF,0.00291063,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.4832,9/17/01,0.022181769
9/11/01,EURCHF,FX,EURCHF,0.000197876,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.4832,9/17/01,0.022384035
9/12/01,EURCHF,FX,EURCHF,-0.010683197,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.4832,9/17/01,0.011461704
9/13/01,EURCHF,FX,EURCHF,0.003199573,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.4832,9/17/01,0.01469795
9/14/01,EURCHF,FX,EURCHF,-0.001594684,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.4832,9/17/01,0.013079827
9/17/01,EURCHF,FX,EURCHF,-0.012910954,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,1.4832,9/17/01,0
9/18/01,EURCHF,FX,EURCHF,0.000269687,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.4832,9/17/01,0.000269687
9/19/01,EURCHF,FX,EURCHF,-0.001348072,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.4832,9/17/01,-0.001078749
9/20/01,EURCHF,FX,EURCHF,-0.002699784,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.4832,9/17/01,-0.00377562
9/21/01,EURCHF,FX,EURCHF,-0.004805089,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.4832,9/17/01,-0.008562567
9/24/01,EURCHF,FX,EURCHF,-0.004012241,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.4832,9/17/01,-0.012540453
8/10/07,EURCHF,FX,EURCHF,0.003238817,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.626,8/17/07,0.009655597
8/13/07,EURCHF,FX,EURCHF,-0.000609125,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.626,8/17/07,0.00904059
8/14/07,EURCHF,FX,EURCHF,-0.001158042,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.626,8/17/07,0.007872079
8/15/07,EURCHF,FX,EURCHF,0,0,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.626,8/17/07,0.007872079
8/16/07,EURCHF,FX,EURCHF,-0.003539175,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.626,8/17/07,0.004305043
8/17/07,EURCHF,FX,EURCHF,-0.004286589,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,1.626,8/17/07,0
8/20/07,EURCHF,FX,EURCHF,-0.000861009,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.626,8/17/07,-0.000861009
8/21/07,EURCHF,FX,EURCHF,-0.000307768,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.626,8/17/07,-0.001168512
8/22/07,EURCHF,FX,EURCHF,0.005910966,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.626,8/17/07,0.004735547
8/23/07,EURCHF,FX,EURCHF,0.002264798,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.626,8/17/07,0.00701107
8/24/07,EURCHF,FX,EURCHF,0.002931477,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.626,8/17/07,0.0099631
1/15/08,EURCHF,FX,EURCHF,-0.004553566,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.60175,1/22/08,0.009957859
1/16/08,EURCHF,FX,EURCHF,-0.00321444,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.60175,1/22/08,0.006711409
1/17/08,EURCHF,FX,EURCHF,-0.00027907,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.60175,1/22/08,0.006430467
1/18/08,EURCHF,FX,EURCHF,-0.003039608,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.60175,1/22/08,0.003371313
1/21/08,EURCHF,FX,EURCHF,-0.003391096,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.60175,1/22/08,-3.12159E-05
1/22/08,EURCHF,FX,EURCHF,3.12168E-05,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,1.60175,1/22/08,0
1/23/08,EURCHF,FX,EURCHF,-0.00322772,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.60175,1/22/08,-0.00322772
1/24/08,EURCHF,FX,EURCHF,0.00532388,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.60175,1/22/08,0.002078976
1/25/08,EURCHF,FX,EURCHF,0.002971814,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.60175,1/22/08,0.005056969
1/28/08,EURCHF,FX,EURCHF,6.21176E-05,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.60175,1/22/08,0.005119401
1/29/08,EURCHF,FX,EURCHF,0.003726824,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.60175,1/22/08,0.008865304
10/1/08,EURCHF,FX,EURCHF,-0.002877798,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.53786,10/8/08,0.025138829
10/2/08,EURCHF,FX,EURCHF,-0.00466851,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.53786,10/8/08,0.020352958
10/3/08,EURCHF,FX,EURCHF,-0.008386653,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.53786,10/8/08,0.011795612
10/6/08,EURCHF,FX,EURCHF,-0.003978149,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.53786,10/8/08,0.007770538
10/7/08,EURCHF,FX,EURCHF,-0.001006575,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.53786,10/8/08,0.006756142
10/8/08,EURCHF,FX,EURCHF,-0.006710803,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,1.53786,10/8/08,0
10/9/08,EURCHF,FX,EURCHF,-0.001033904,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.53786,10/8/08,-0.001033904
10/10/08,EURCHF,FX,EURCHF,-0.010004752,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.53786,10/8/08,-0.011028312
10/13/08,EURCHF,FX,EURCHF,0.015490828,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.53786,10/8/08,0.004291678
10/14/08,EURCHF,FX,EURCHF,0.002628751,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.53786,10/8/08,0.00693171
10/15/08,EURCHF,FX,EURCHF,-0.013393434,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.53786,10/8/08,-0.006554563
2/25/20,EURCHF,FX,EURCHF,-0.000385955,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1.06815,3/3/20,-0.0058606
2/26/20,EURCHF,FX,EURCHF,0.000809877,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1.06815,3/3/20,-0.00505547
2/27/20,EURCHF,FX,EURCHF,0.001345566,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1.06815,3/3/20,-0.003716706
2/28/20,EURCHF,FX,EURCHF,-9.39691E-05,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1.06815,3/3/20,-0.003810326
3/2/20,EURCHF,FX,EURCHF,0.003195248,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1.06815,3/3/20,-0.000627253
3/3/20,EURCHF,FX,EURCHF,0.000627646,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,1.06815,3/3/20,0
3/4/20,EURCHF,FX,EURCHF,-0.002621355,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1.06815,3/3/20,-0.002621355
3/5/20,EURCHF,FX,EURCHF,-0.002665791,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1.06815,3/3/20,-0.005280157
3/6/20,EURCHF,FX,EURCHF,-0.00460231,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1.06815,3/3/20,-0.009858166
3/9/20,EURCHF,FX,EURCHF,0.000416028,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1.06815,3/3/20,-0.009446239
3/10/20,EURCHF,FX,EURCHF,0.001994216,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1.06815,3/3/20,-0.007470861
10/7/98,EURGBP,FX,EURGBP,0.000571771,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,0.7048,10/15/98,0.017990919
10/8/98,EURGBP,FX,EURGBP,0.003331103,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,0.7048,10/15/98,0.021381952
10/9/98,EURGBP,FX,EURGBP,-0.021309403,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,0.7048,10/15/98,-0.000383087
10/13/98,EURGBP,FX,EURGBP,0.012888025,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,0.7048,10/15/98,0.0125
